"id","about","label"
"1254160","Waifu Quest: Sleeping Beauty
Will you save the kingdom or fall victim to the devil girls tasked with its destruction?
Features
Story-rich Gameplay
An Erotic Fantasy
Various Spells
Sexy Devil Girls
Limit Breaker Moves
The game has 3 devil girl bosses that Dale has to go through to save the kingdom. You can also interact with three animals: chicken, cat and dog.
","rpg"
"1302750","""Ming Dynasty 1789"" is a plot-oriented strategy game. In the game, under the special background era, players will face dilemmas all the time, and make difficult choices in morality, conscience, and cruel reality, both to protect themselves and to achieve their ideal ambitions.
","rpg"
"684000","You are reading something that makes you want to play this.
","rpg"
"1330460","Becastled is about building and defending your castle from sieges in a fantasy world!
 Build your castle
 Manage resources
 Train an army
 Survive a siege
 Explore ancient conflict between light & dark
 
","strategy"
"2411910","""miniBONG"" is a lightweight rogue-like game that focuses on dress-up DIY and idle gameplay, while incorporating elements of combat, character development, and strategy.. You can feel the charm of dressing up and fighting at the same time.
Features:
· Street sense trendy dressing style
· Automated lazy play
· Role development
· Multiple levels of difficulty, multiple dress-ups
","strategy"
"2339690","mining，fight,and building your outpost,
upgrade weapons and keep safe,
","strategy"
"525680","WARNING :THIS GAME IS VIRTUAL REALITY ONLY
Live the experience of being an omnipotent God!
In this sandbox game you can create your own world tile by tile and perform miracles.
Help autonomous humans to evolve from the stone age to modern age and beyond.
Build you own world tile by tile
Deal with heresy
 
","strategy"
"965300","With this modernized History Edition, dive into the diversified mix of enthralling build-up matches and exciting real-time fights. Manifold landscapes await to be explored and populated. Includes the main game plus both expansions.
IMPROVEMENT HIGHLIGHTS: Windows 10 compatible, multiplayer via Uplay
","strategy"
"304410","Hexcells Infinite is an ambient logic puzzle game for PC, Mac and Linux.
The third game in the series includes a new set of 36 challenging puzzles as well as a random puzzle generator and support for user made puzzles.
","strategy"
"1702830","Welcome to BLACKJACK and WAIFUS!
We got Six Charming Ladies here to Play with!
Make your Bet and play the Black Jack Game!
The Ladies will gonna strip and chat while you win them.
And who knows where it will bring you...
Key Features:
 Play the BlackJack!
 Chat with Waifus!
 Enjoy the Relaxing Music and Atmosphere!
 Stay Healthy and Have Fun!
 
","strategy"
"265890","Hexcells is an ambient logic puzzle game for PC, Mac and Linux.
","strategy"
"1680300","The classical card game Spades. Play with or against AIs and/or your friends on Steam.
","strategy"
"1565650","Poker meets Solitaire in this innovative new mashup! Pokitaire is a fresh mix of Solitaire and Poker... Drag cards between Solitaire stacks to create poker hands, like a full house or royal flush. Each new hand increases your score multiplier to get you to the top of the leaderboards!
","strategy"
"2312860","- 40 images.
- 3 difficulties.
- More than 30 pleasant musical compositions.
- Convenient player with a choice of music.
","strategy"
"1957990","Tile Cities breaks city building down to its very basics making it more of a simple puzzle.
Compose nice-looking city maps of randomly generated city blocks (tiles), match colored buildings and parks to meet demand, connect tram lines with depots to get bonuses. 
Creative mode with no limitations is also available. In this mode you can regenerate random tile until you get the one you like.
","strategy"
"2206560","Minimal physical puzzle with explosions. The player's goal to keep the blue ball on the platform for 3 seconds in order to pass the level.
Zup! Q - this is the classic version of the Zup! 
▪ 60 Levels
▪ Physics
▪ Portals
▪ Lasers
▪ Achievements
Credits
""Zup!"" powered by Clickteam Fusion 2.5
The basis is taken an example of Sergio Andre
Music: At The End Of Times, Nothing - Derailed
","strategy"
"2332660","Game Features
3 Unique 3d Girls.
18 Card Levels.
36 Adult Real-time Cg.
You will meet three girls with different personalities in the island resort and enjoy this sweet holiday with them.
These girls like massage very much, so please serve them well, and you may get unexpected results.
 
","strategy"
"2338130","Go on a journey into the fantastic world of Akhra! Construct and use the ancient, powerful artifacts in order to find all of the hidden treasures. Earn powerful skills you can use to solve the puzzles. Enjoy the peaceful music and relaxing atmosphere in this phantastic Match-3 game.
* unique mini-games
* Find the powerful artifacts!
* Get the highest rank to become the greatest inventor!
","strategy"
"1701190","Chessformer is a grid-based puzzle platformer with Chess pieces. Each of the pieces moves as expected, but they fall down after moving and can't move again until they stop falling.  Pieces also stack on top of each other which is key to solving most levels. The goal in each level is to capture the opposing king, who is lazy and never moves, so don't worry about losing any pieces.
 
","strategy"
"603150","Defence to death  - game in genre 
""Tower Defence""
. Defend Your castle from monster! Show Your's strength and wisdom.
- Build, upgrade and sell towers.
- Earn 
 money in the mine (click on mine)
- Destroy enemies by clicking them!
- Buy upgrades for towers in the shop. Without it you'll not able to upgrade tower.
 
","strategy"
"509440","Take on the role of a God and create a world according to your own rules.
During the game you will have to take care of your island, its atmosphere and the people living there.
","strategy"
"346210","A serious menace has approached the gentle and snug garden, where various plants have been quietly living - masses of voracious insects rushed to it to fill their maws. The green defenders had to lay aside their everyday jobs to save their tiny motherland. But who will command the defense, who will lead them in action? Head this little army of garden defenders, rescue them from impending doom!
","strategy"
"1901900","This is a card puzzle game with a collection of puzzles featuring beautiful girls. After completing the level, the collected picture will be added to your gallery so that you can look at it more closely at any time to enjoy it. But please remember that this game is aimed at making you relax and enjoy life.
","strategy"
"1450310","Made for you to relax, get inspired and have fun!
Be amazed by the minimalist style and the fine art of this game!
Relax with the puzzles and forget about your worries by being enchanted and observing the power of life in nature! 
 - Steam Community 
 
Do not forget to follow us to know the news of this game and others!
","strategy"
